election,state_reg,mimu_stregpcode,mimu_stregname,mimu_dspcode,mimu_dsname,mimu_twpcode,mimu_twname,ser_num,mimu_plcode,cons_num,dstot_eligv,dstot_ticketv,dstot_earlyv,dstot_totalv,dstot_pctv,dstot_invv,dstot_lostv,dstot_invlostv,cand_name,cand_party,cand_party_cleaned,party_type,dstot_val_ticketv,dstot_val_earlyv,dstot_val_totalv,cand_pctvalv,lu_name,lu_state,lu_consnm,lu_par,lu_gen,lu_byr,lu_age,lu_occ,lu_occrecode,lu_edu,lu_edurecode,lu_deg,lu_hideg,lu_hidegrecode,lu_nat,lu_rel,lu_wdvill,lu_urbrur,lu_vlnum,lu_fat,lu_fatnat,lu_fatrel,lu_mot,lu_motnat,lu_motrel
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016002,Mongkhet,562,MMR016002,Mongkhet (2),7668,2328,23,2351,30.66,458,23,481,U Kyar Saw,National League for Democracy (NLD),National League for Democracy,Major national,247,0,247,0.1321, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016002,Mongkhet,562,MMR016002,Mongkhet (2),7668,2328,23,2351,30.66,458,23,481,U Kyar Lar,La Hu National Development Party,La Hu National Development Party,0,153,0,153,0.0818, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016002,Mongkhet,562,MMR016002,Mongkhet (2),7668,2328,23,2351,30.66,458,23,481,U Sin Hat,National Democratic Force (NDF),National Democratic Force,Major national,57,0,57,0.0305, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016002,Mongkhet,562,MMR016002,Mongkhet (2),7668,2328,23,2351,30.66,458,23,481,Daw Nang Kaung Phoo,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,243,0,243,0.1299, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016002,Mongkhet,562,MMR016002,Mongkhet (2),7668,2328,23,2351,30.66,458,23,481,U Arbyar Han,Shan Nationalities League for Democracy (SNLD),Shan Nationalities League for Democracy,Shan State,197,0,197,0.1053, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016002,Mongkhet,562,MMR016002,Mongkhet (2),7668,2328,23,2351,30.66,458,23,481,U R Mal,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,973,0,973,0.5203,U R Mal,Shan State,Mongkhet,Union Solidarity and Development Party (USDP),M,1985,30,"Computer DTP, Printing Shop",Business Owner,B.A (Geography),B.A,,Bachelor,Bachelor,Ar-Khar,Christian,Ward (1),Urban,,U Arr Yway,Ar Khar,Christian,Daw Bu Bae,Ar-khar,Christian
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016003,Mongyang,563,MMR016003,Mongyang (1),4122,2732,415,3147,76.35,696,0,696,U Sai Kyaw Kyaw,Eastern Shan State Development Democratic Party,Eastern Shan State Development Democratic Party,0,48,,48,0.0196, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016003,Mongyang,563,MMR016003,Mongyang (1),4122,2732,415,3147,76.35,696,0,696,U Sai Noon,Shan Nationalities League for Democracy (SNLD),Shan Nationalities League for Democracy,Shan State,228,35,263,0.1073, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016003,Mongyang,563,MMR016003,Mongyang (1),4122,2732,415,3147,76.35,696,0,696,U Sai Lone Tip Yee,National League for Democracy (NLD),National League for Democracy,Major national,729,26,755,0.308, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016003,Mongyang,563,MMR016003,Mongyang (1),4122,2732,415,3147,76.35,696,0,696,U Sai Hla Maung Ywet,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,155,5,160,0.0653, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016003,Mongyang,563,MMR016003,Mongyang (1),4122,2732,415,3147,76.35,696,0,696,U Sai Hlaing Kham,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,818,346,1164,0.4749,U Sai Hlaing Kham,Shan State,Mongyang,Union Solidarity and Development Party (USDP),M,1984,31,Trading ,Business Owner,B.A(Eng) M.U.F.L,B.A,,Bachelor,Bachelor,Shan,Buddhist,Zay Tan Ward,Urban,,U Sai Shen Twe,Shan,Buddhist,Daw Nan Mont,Shan,Buddhist
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016003,Mongyang,563,MMR016003,Mongyang (1),4122,2732,415,3147,76.35,696,0,696,U Nan Lone,National Democratic Force (NDF),National Democratic Force,Major national,61,,61,0.0249, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016003,Mongyang,564,MMR016003,Mongyang (2),3781,2005,4,2009,53.13,325,0,325,U Sai Kyaw Tun,Shan Nationalities League for Democracy (SNLD),Shan Nationalities League for Democracy,Shan State,111,0,111,0.0659, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016003,Mongyang,564,MMR016003,Mongyang (2),3781,2005,4,2009,53.13,325,0,325,U Sai Tun Shwe (a) Sai Sai Lyan,Eastern Shan State Development Democratic Party,Eastern Shan State Development Democratic Party,0,47,0,47,0.0279, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016003,Mongyang,564,MMR016003,Mongyang (2),3781,2005,4,2009,53.13,325,0,325,U Sai Yee Tip,National League for Democracy (NLD),National League for Democracy,Major national,275,0,275,0.1633, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016003,Mongyang,564,MMR016003,Mongyang (2),3781,2005,4,2009,53.13,325,0,325,U Sai Shan Tip,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,231,0,231,0.1372, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016003,Mongyang,564,MMR016003,Mongyang (2),3781,2005,4,2009,53.13,325,0,325,U Tin Win,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,957,4,961,0.5707,U Tin Win,Shan State,Mongyang,Union Solidarity and Development Party (USDP),M,1963,52,MP (Lower house parliament),Politician,B.Sc (Zoo),B.Sc,,Bachelor,Bachelor,Bamar,Buddhist,Mai Lway Village,Rural,,U Wat,Bamar,Buddhist,Daw Pu To,Bamar,Buddhist
State and Region,Shan,MMR222,Shan,MMR016D001,Kengtung,MMR016003,Mongyang,564,MMR016003,Mongyang (2),3781,2005,4,2009,53.13,325,0,325,U Aike Site,National Democratic Force (NDF),National Democratic Force,Major national,59,0,59,0.035, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR015D007,Matman,MMR015024,Matman,565,MMR015024,Matman (1),5278,3816,697,4513,85.51,267,12,279,U Kar Yu,La Hu National Development Party,La Hu National Development Party,0,973,187,1160,0.274, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR015D007,Matman,MMR015024,Matman,565,MMR015024,Matman (1),5278,3816,697,4513,85.51,267,12,279,U Khun Tun,Wa Democratic Party,Wa Democratic Party,Shan State,695,92,787,0.1859, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR015D007,Matman,MMR015024,Matman,565,MMR015024,Matman (1),5278,3816,697,4513,85.51,267,12,279,U Nyi Nat,Wa National Unity Party,Wa National Unity Party,0,1881,406,2287,0.5402,U Nyi Nat,Shan State,Matman,Wa National Unity Party,M,1964,51,Trader ,Business Owner,B.Sc(Physics),B.Sc,,Bachelor,Bachelor,Wa,Christian,No. (1) Ward,Urban,,U Loke Kar,Wa,Christian,Daw Auk Nuan,Wa,Christian
State and Region,Shan,MMR222,Shan,MMR015D007,Matman,MMR015024,Matman,566,MMR015024,Matman (2),4842,3747,58,3805,78.58,498,3,501,U Kya Ka Zaw,La Hu National Development Party,La Hu National Development Party,0,1838,16,1854,0.5611,U Kya Ka Zaw,Shan State,Matman,La Hu National Development Party,M,1971,44,Farmer,Business Owner,Grade (9),B.E.H.S,,B.E.H.S,High School,Lahu,Christian,"Wain Naung Village Tract, Yaung U Gyi Village",Rural,,U Aika,Lahu,Christian,Daw Nar Kyu,Lahu,Christian
State and Region,Shan,MMR222,Shan,MMR015D007,Matman,MMR015024,Matman,566,MMR015024,Matman (2),4842,3747,58,3805,78.58,498,3,501,U Sai Aung Tun,Wa Democratic Party,Wa Democratic Party,Shan State,867,19,886,0.2682, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR015D007,Matman,MMR015024,Matman,566,MMR015024,Matman (2),4842,3747,58,3805,78.58,498,3,501,U Paw Lu,Wa National Unity Party,Wa National Unity Party,0,544,20,564,0.1707, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat,567,MMR016006,Monghsat (1),23974,16928,1715,18643,77.76,1349,49,1398,U Kya Lar,National Unity Party (NUP),National Unity Party,Major national,408,14,422,0.0245, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat,567,MMR016006,Monghsat (1),23974,16928,1715,18643,77.76,1349,49,1398,Daw Khin Htar Myint (a) Daw Yar Mee The,La Hu National Development Party,La Hu National Development Party,0,3148,103,3251,0.1885, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat,567,MMR016006,Monghsat (1),23974,16928,1715,18643,77.76,1349,49,1398,U Sai Kyaw Moe,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,762,31,793,0.046, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat,567,MMR016006,Monghsat (1),23974,16928,1715,18643,77.76,1349,49,1398,U Sai Ywet,Shan Nationalities League for Democracy (SNLD),Shan Nationalities League for Democracy,Shan State,528,21,549,0.0318, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat,567,MMR016006,Monghsat (1),23974,16928,1715,18643,77.76,1349,49,1398,U Tun Aung,National League for Democracy (NLD),National League for Democracy,Major national,1794,232,2026,0.1175, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat,567,MMR016006,Monghsat (1),23974,16928,1715,18643,77.76,1349,49,1398,Daw Nang Noon,Wa National Unity Party,Wa National Unity Party,0,4506,6,4512,0.2616, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat,567,MMR016006,Monghsat (1),23974,16928,1715,18643,77.76,1349,49,1398,U Than Win,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,4405,1287,5692,0.3301,U Than Win,Shan State,Monghsat,Union Solidarity and Development Party (USDP),M,1956,59,Ex-serviceman ,Retired (Military),Grade (11),Passed B.E.H.S,,B.E.H.S,High School,Shan,Buddhist,Mal Swan North Ward,Urban,,U Thein Aung,Shan,Buddhist,Daw San San Myint,Shan,Buddhist
State and Region,Shan,MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat,568,MMR016006,Monghsat (2),16723,10798,1101,11899,71.15,1687,519,2206,U Kyar Shee,La Hu National Development Party,La Hu National Development Party,0,1544,28,1572,0.1622, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat,568,MMR016006,Monghsat (2),16723,10798,1101,11899,71.15,1687,519,2206,U Sai Myint Thein,Shan Nationalities League for Democracy (SNLD),Shan Nationalities League for Democracy,Shan State,951,8,959,0.0989, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat,568,MMR016006,Monghsat (2),16723,10798,1101,11899,71.15,1687,519,2206,U Sai Han Myo Oo,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,1081,24,1105,0.114, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat,568,MMR016006,Monghsat (2),16723,10798,1101,11899,71.15,1687,519,2206,U Dar Wit,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,1993,974,2967,0.3061,U Dar Wit,Shan State,Monghsat,Union Solidarity and Development Party (USDP),M,1984,31,Gardening ,Business Owner,B.A (Geography),B.A,,Bachelor,Bachelor,Lahu,Christian,Mal Sat Village Tract,Rural,,U Kya Maw,Lahu,Christian,Daw Nar Mao,Lahu,Christian
State and Region,Shan,MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat,568,MMR016006,Monghsat (2),16723,10798,1101,11899,71.15,1687,519,2206,Daw Nang Shwe Aein,Wa National Unity Party,Wa National Unity Party,0,1636,4,1640,0.1692, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Shan,MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat,568,MMR016006,Monghsat (2),16723,10798,1101,11899,71.15,1687,519,2206,Daw Lar Lar (a) Daw Boo Daw,Akha National Development Party,Akha National Development Party,0,565,12,577,0.0595, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
